finding_id,candidate_id,pmid,doi,title_en,topic_id,study_type,species,previous_level,decision,reason,retired_date,recovery_source
finding-pubmed-42734721,pubmed-42734721,42734721,10.1007/s12471-026-02074-2,DUTCH weight control in atrial fibrillation study (DUTCH-WAIST) : Design and rationale of a randomised controlled trial.,glp1-weight-cardiometabolic,human_randomized_or_clinical_trial,human,B,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42735033,pubmed-42735033,42735033,10.2215/CJN.0000001199,"Atherosclerotic Cardiovascular Disease in CKD: Contemporary Insights into Pathogenesis, Diagnosis, and Management.",microbiome-inflammaging,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42735049,pubmed-42735049,42735049,10.3724/abbs.2026160,piR-45962 exacerbates autophagic apoptosis in aged myocardial ischemia-reperfusion injury through modulation of the HNRNPH1/GATA5 signaling axis.,autophagy-mitophagy,animal_study,animal,D,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42735207,pubmed-42735207,42735207,10.1080/15502783.2026.2720742,Resistance versus concurrent training with three assigned protein targets in middle-aged and older women: a randomized 2 × 3 factorial trial.,resistance-training-muscle,human_randomized_or_clinical_trial,human,C,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42735211,pubmed-42735211,42735211,10.1249/MSS.0000000000004144,Strength Training Exercises to Minimize Late Effects of Childhood Leukemia or Lymphoma Among Adolescents: A Multicenter Randomized Controlled Trial.,resistance-training-muscle,human_randomized_or_clinical_trial,human,B,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42735561,pubmed-42735561,42735561,10.1016/j.tranon.2026.102891,Reversing sarcopenia with megestrol acetate ameliorates systemic inflammation and improves survival in NSCLC.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42735732,pubmed-42735732,42735732,10.1016/j.phrs.2026.108454,NMN mitigates LPS-induced liver injury by inhibiting ferroptosis via suppression of the cGAS-STING-ACSL4 axis.,nad-nmn-nr-aging,animal_study,mouse,D,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42735804,pubmed-42735804,42735804,10.1016/j.exger.2026.113325,"GLP-1 receptor agonists, epigenetic aging, and the prospect of pharmacological healthspan extension.",glp1-weight-cardiometabolic,narrative_review,human,E,retired_from_active_findings,topic_capacity_limit,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42735811,pubmed-42735811,42735811,10.1016/j.mad.2026.112242,"Loss of Ca(2 +) signaling fidelity during aging: Mitochondrial dysfunction, senescence, and cognitive-motor decline.",resistance-training-muscle,metadata_only_needs_classification,cell,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42735872,pubmed-42735872,42735872,10.1016/j.arr.2026.103373,Gut microbiota dysregulation in dementia: Molecular mechanism linking the gut-brain axis to neurodegeneration.,microbiome-inflammaging,narrative_review,human,E,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42735880,pubmed-42735880,42735880,10.1016/j.bj.2026.101038,The Incretin Revolution: Integrating Incretin-Based Therapies into Clinical Care.,sleep-aging,narrative_review,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42736019,pubmed-42736019,42736019,10.1111/dom.71336,Short-Term Changes in General and Central Adiposity and Subsequent Cardiometabolic Risk in Japanese Adults Undergoing Routine Health Screening.,blood-pressure-aging,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42736119,pubmed-42736119,42736119,10.3760/cma.j.cn112137-20260629-01637,[A machine learning-based model for predicting postoperative coronal imbalance in degenerative scoliosis].,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42736285,pubmed-42736285,42736285,10.1038/s41392-026-02773-7,Hepassocin prevents age-related liver senescence and facilitates liver regeneration by activating AMPK.,rapamycin-mtor-aging,animal_study,mouse,D,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42736364,pubmed-42736364,42736364,10.1038/s41371-026-01214-w,Cardiovascular frailty - an emerging frailty phenotype.,resistance-training-muscle,narrative_review,human,E,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42736487,pubmed-42736487,42736487,10.1007/s10815-026-04029-3,"Cumulative adverse social determinants of health, prolonged unsuccessful conception, and infertility-related healthcare contact among U.S. women: NHANES 2013-2016.",blood-pressure-aging,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42736566,pubmed-42736566,42736566,10.1186/s40104-026-01499-4,Limosilactobacillus reuteri orchestrates IAA-mediated mitochondrial homeostasis and stem cell renewal against intestinal oxidative injury in aged hens.,microbiome-inflammaging,mechanistic_or_cell_study,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42736589,pubmed-42736589,42736589,10.1080/0886022X.2025.2536192,Comprehensive trends in Chronic Kidney Disease prevalence and comorbidities across eGFR and albuminuria categories: a 20-year analysis of NHANES data.,blood-pressure-aging,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42736635,pubmed-42736635,42736635,10.1177/13872877261484965,APOE:RAAS epistasis as a population specific risk factor for cognitive impairment and cardiovascular health.,blood-pressure-aging,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42740603,pubmed-42740603,42740603,10.1080/2162402X.2026.2732727,STAT3 inhibition for the induction of immunogenic cell death in multiple myeloma.,microbiome-inflammaging,animal_study,animal,D,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42740641,pubmed-42740641,42740641,10.1515/jbcpp-2025-0190,Microbiome and atherosclerosis: hype or future therapeutic target?,ldl-apob-cardiovascular-risk,narrative_review,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42741622,pubmed-42741622,42741622,10.1183/23120541.00305-2026,Creatine supplementation and respiratory muscle function in health and disease: translational insights from human to mouse.,resistance-training-muscle,animal_study,mouse,D,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42741835,pubmed-42741835,42741835,10.1161/STROKEAHA.126.055765,Early Life Vascular Risk and Midlife Markers of Brain Aging.,blood-pressure-aging,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42741887,pubmed-42741887,42741887,10.1111/tmi.70231,Renal and Functional Vulnerability in Hansen Disease: A Framework for Chronic Infectious Disability in Endemic Settings.,resistance-training-muscle,narrative_review,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42741938,pubmed-42741938,42741938,10.1172/JCI202787,UA-30 ameliorates motor deficits through RalA-mediated mitophagy in ALS mice.,autophagy-mitophagy,animal_study,mouse,D,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42741942,pubmed-42741942,42741942,10.1172/JCI199854,LSD1-mediated demethylation of the DNA damage response factor ATM promotes senescence and organ aging.,senolytics,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42742054,pubmed-42742054,42742054,10.1021/acsbiomaterials.6c00849,Multidimensional Regulatory Network of Cellular Senescence: From Mechanisms to Theranostics.,senolytics,animal_study,animal,D,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42742153,pubmed-42742153,42742153,10.1093/joneph/aajag036,Serum N-terminal pro-B-type natriuretic peptide and physical performance in middle-aged and older patients with chronic kidney disease.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42742264,pubmed-42742264,42742264,10.1093/ismejo/wrag246,Symbiotic interactions and climate change implications of the octocoral microbiome.,microbiome-inflammaging,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42742660,pubmed-42742660,42742660,10.1007/s00737-026-01756-5,Differential trajectories of depression symptoms during pregnancy and prospective associations with postpartum eating disorder symptoms and cardiovascular health behaviors.,sleep-aging,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42742755,pubmed-42742755,42742755,10.1007/s00394-026-04096-3,"Effects of 12 weeks of resistance and concurrent training with graded protein intakes on lipid profile, kidney and liver biomarkers in middle-aged to older women.",resistance-training-muscle,human_randomized_or_clinical_trial,human,C,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42742830,pubmed-42742830,42742830,10.1007/s11695-026-08945-2,Metabolic and Bariatric Surgery and Change in the AI-ECG-Derived Biological-Age Gap: A Longitudinal Cohort Study.,epigenetic-clocks,human_cohort,human,C,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42742866,pubmed-42742866,42742866,10.1007/s11886-026-02419-8,Diet Versus Exercise in Cardiometabolic Disease: Are Two Always Better Than One?,physical-activity-healthspan,narrative_review,human,E,retired_from_active_findings,topic_capacity_limit,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42742889,pubmed-42742889,42742889,10.1007/s11357-026-02508-0,Association between a disease-specific frailty index and long-term quality of life outcomes in older adult patients with traumatic brain injury: a TRACK-TBI study.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42743072,pubmed-42743072,42743072,10.1093/nutrit/nuag137,Effects of Time-Restricted Eating Combined with Exercise on Body Composition and Cardiometabolic Health in Adults with Overweight or Obesity: A Systematic Review and Meta-Analysis.,time-restricted-eating,systematic_review_or_meta_analysis,human,E,retired_from_active_findings,topic_capacity_limit,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42743093,pubmed-42743093,42743093,10.1159/nef/adtag006,Sequential liraglutide and setmelanotide therapy in Bardet-Biedl Syndrome: metabolic and renal outcomes in a real-world case report and literature review.,glp1-weight-cardiometabolic,narrative_review,human,E,retired_from_active_findings,topic_capacity_limit,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42743234,pubmed-42743234,42743234,10.1371/journal.pgph.0007303,Assessing metrics for evaluating the maternal continuum of care in Ethiopia: A scoping review.,physical-activity-healthspan,narrative_review,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42743332,pubmed-42743332,42743332,10.1371/journal.pone.0358118,Development and preliminary psychometric evaluation of the hemodialysis patient care dependency scale (HD-CDS).,blood-pressure-aging,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42743445,pubmed-42743445,42743445,10.1212/WNL.0000000000218502,Retinal Optical Coherence Tomography-Angiography and Longitudinal Changes in Cognition and Cerebral Small Vessel Disease.,blood-pressure-aging,human_cohort,human,B,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42743686,pubmed-42743686,42743686,10.1016/j.clinsp.2026.101149,Sex-specific differences in the anatomical localization and severity of coronary artery disease: differential impact of conventional cardiovascular risk factors.,ldl-apob-cardiovascular-risk,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42743790,pubmed-42743790,42743790,10.1016/j.jnha.2026.100987,Diabetic kidney disease: emerging mechanistic and nutritional perspectives from the Mediterranean diet-mitochondria axis. A narrative review.,autophagy-mitophagy,narrative_review,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42743792,pubmed-42743792,42743792,10.1016/j.jnha.2026.100982,"Biological aging, circulating lipid biomarkers and pancreatic diseases: a prospective cohort study based on the UK Biobank.",epigenetic-clocks,human_cohort,human,B,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42743874,pubmed-42743874,42743874,10.1016/j.intimp.2026.117431,Radiation-induced atrial fibrillation is driven by cellular senescence via the GATA4 - NF-κB pathway and rescued by D/Q senolytic therapy.,senolytics,animal_study,mouse,D,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42743924,pubmed-42743924,42743924,10.1016/j.chembiol.2026.08.012,Rapamycin targetome mining identifies RBBP7 as a druggable epigenetic vulnerability in hepatocellular carcinoma.,rapamycin-mtor-aging,animal_study,mouse,D,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42744356,pubmed-42744356,42744356,10.1136/bmjopen-2026-122686,"Patient expectations assessed before randomisation and after the first treatment session, and their associations with pain outcome at 3 months in patients with tennis elbow: a secondary analysis of a randomised controlled feasibility trial in Norwegian secondary care.",resistance-training-muscle,human_randomized_or_clinical_trial,human,C,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42744654,pubmed-42744654,42744654,10.1002/hed.70477,Association Between Temporalis Muscle Thickness and Risk of Disability and Mortality in Patients With Oral Cancer.,resistance-training-muscle,human_cohort,human,B,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42744726,pubmed-42744726,42744726,10.1016/j.orcp.2026.09.001,A multicenter real-world study on the safety and effectiveness of the glucagon-like peptide-1 receptor agonist (liraglutide) in adolescents with obesity in Taiwan.,glp1-weight-cardiometabolic,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_capacity_limit,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42744743,pubmed-42744743,42744743,10.1111/jgs.70734,Validation of Electronic Frailty Index With Geriatrician Rated Frailty Among Surgical Patients.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42744908,pubmed-42744908,42744908,10.1038/s42255-026-01603-y,Cagrilintide and retatrutide combination therapy enhances weight loss and metabolic outcomes in obese male rats.,glp1-weight-cardiometabolic,mixed_human_and_animal_study,mixed_human_animal,D,retired_from_active_findings,nonhuman_record_in_human_outcome_topic,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42744939,pubmed-42744939,42744939,10.1007/s11906-026-01385-4,Sex Differences in Sleep Duration and Quality: Implications for Hypertension Risk.,sleep-aging,narrative_review,human,E,retired_from_active_findings,topic_capacity_limit,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42744946,pubmed-42744946,42744946,10.1038/s41371-026-01228-4,Association between physical activity score and incident hypertension among Chinese adults aged 65 years and older: a national prospective cohort study.,physical-activity-healthspan,human_cohort,human,C,retired_from_active_findings,topic_capacity_limit,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42744962,pubmed-42744962,42744962,10.1007/s11357-026-02545-9,Association between whole-blood NAD+ concentration and frailty in community-dwelling older adults: the Itabashi Longitudinal Study on Aging.,resistance-training-muscle,human_cohort,human,B,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42744964,pubmed-42744964,42744964,10.1007/s11357-026-02510-6,Retrotransposable element derepression distinguishes DNMT3A-mutant from TET2-mutant clonal haematopoiesis.,rapamycin-mtor-aging,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42745126,pubmed-42745126,42745126,10.1007/s10597-026-01722-6,A Pilot Feasibility Study of a Virtual Lifestyle Intervention for Individuals with Schizophrenia.,physical-activity-healthspan,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42745313,pubmed-42745313,42745313,10.1186/s12966-026-01980-3,"Intensity-specific physical activity and mortality in 147,414 adults: a pooled accelerometer analysis.",physical-activity-healthspan,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_capacity_limit,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42745326,pubmed-42745326,42745326,10.1186/s13195-026-02162-w,Enhancing Alzheimer's disease diagnosis in primary care through targeted screening of people at risk of developing dementia - study design and feasibility assessment of the PREDEM primary care study.,blood-pressure-aging,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42745337,pubmed-42745337,42745337,10.1186/s40794-026-00315-1,"Travel vaccination in senior travelers: current evidence, challenges, and prevention.",microbiome-inflammaging,narrative_review,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42745463,pubmed-42745463,42745463,10.1093/ajrccm/aamag474,"Effectiveness of GLP-1 receptor agonists to prevent obstructive sleep apnea in patients with type 2 diabetes: active comparator, new user cohort study.",sleep-aging,human_cohort,human,C,retired_from_active_findings,topic_capacity_limit,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42745504,pubmed-42745504,42745504,10.1002/pmic.70181,Unveiling Novel Tumor-Associated Antigens to Overcome Diagnostic Challenges in Barely Seroreactive Colorectal Cancer Patients Using Mass Spectrometry-Based Proteomics.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42745683,pubmed-42745683,42745683,10.1080/07853890.2026.2732555,"Effect of phenylephrine versus ephedrine on the incidence of postoperative delirium in elderly patients undergoing non-cardiac and non-neurosurgical procedures: protocol for a multicentre, double-blind, randomized, controlled trial.",blood-pressure-aging,protocol_or_registered_plan,human,E,retired_from_active_findings,protocol_or_registered_plan,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42746141,pubmed-42746141,42746141,10.1002/trc2.70312,Effects of long-term daily supplementation with vitamin D3 and marine omega-3 fatty acids on change in ADRD biomarkers: A secondary analysis of a randomized clinical trial.,sleep-aging,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42746281,pubmed-42746281,42746281,10.1002/fsn3.72264,Effect of Intermittent Fasting on Weight Loss in Overweight and Obese Adults: A Systematic Review of Clinical Trials.,time-restricted-eating,systematic_review_or_meta_analysis,human,E,retired_from_active_findings,topic_capacity_limit,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42746961,pubmed-42746961,42746961,10.1177/13872877261487350,Insomnia treatment preferences of older adults and people living with dementia: A qualitative study.,sleep-aging,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_capacity_limit,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42747012,pubmed-42747012,42747012,10.1002/smll.75782,Targeted NAD(+) Metabolic Reprogramming Enables Functional Endometrial Regeneration and Fertility Restoration in Intrauterine Adhesions.,nad-nmn-nr-aging,animal_study,mouse,D,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42747015,pubmed-42747015,42747015,10.1177/07334648261488554,Oral Health Indicators as Important Predictors of Frailty in Korean Adults Aged 50 Years and Older: A Sex-Stratified Explainable Machine Learning Approach.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42747250,pubmed-42747250,42747250,10.1080/08830185.2026.2729156,Immunosenescence and immune-organ axis dysfunction: Potential of algal bioactives and nutritional interventions for healthy ageing.,autophagy-mitophagy,narrative_review,cell,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42747341,pubmed-42747341,42747341,10.1093/ptj/pzag098,Physical Exercise Reduces Fall-Related Outcomes Among People With Stroke: A Systematic Review and Meta-Analysis.,resistance-training-muscle,systematic_review_or_meta_analysis,human,A,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42747510,pubmed-42747510,42747510,10.1007/s00223-026-01603-w,The Liver-Bone Axis in Steatotic Liver Disease.,resistance-training-muscle,narrative_review,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42747548,pubmed-42747548,42747548,10.1007/s00590-026-04958-w,5-Factor Modified Frailty Index predicts 30-day complications after amputation for open lower-extremity fracture: an American College of Surgeons Trauma Quality Improvement Program database study.,resistance-training-muscle,human_cohort,human,B,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42747605,pubmed-42747605,42747605,10.1007/s00408-026-00939-2,"GLP-1 Receptor Agonists in Pulmonary Hypertension: Mechanistic Rationale, Preclinical Evidence, and Clinical Knowledge Gaps.",glp1-weight-cardiometabolic,narrative_review,human,E,retired_from_active_findings,topic_capacity_limit,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42747635,pubmed-42747635,42747635,10.1007/s11325-026-03798-6,ECG-based artificial intelligence for obstructive sleep apnea detection: a mechanism-oriented diagnostic meta-analysis.,sleep-aging,systematic_review_or_meta_analysis,human,E,retired_from_active_findings,topic_capacity_limit,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42747681,pubmed-42747681,42747681,10.1186/s43556-026-00579-1,Betaine-driven Keap1 methylation promotes p62-mediated autophagy and Nrf2 stabilization to alleviate glutathione-dependent redox dyshomeostasis in liver injury.,autophagy-mitophagy,animal_study,mouse,D,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42747716,pubmed-42747716,42747716,10.1007/s13679-026-00761-0,"Obesity-Associated Osteoarthritis: Mechanical-Metabolic Pathogenesis, Obesity Memory and Dual-Target Therapy.",glp1-weight-cardiometabolic,narrative_review,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42747735,pubmed-42747735,42747735,10.1186/s40798-026-01111-z,Percentile-Based Normative Standards for Strength Assessment Beyond Linear Bodyweight Multipliers in Competitive Powerlifters.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42747751,pubmed-42747751,42747751,10.1007/s11904-026-00797-w,Primary Cardiovascular Prevention in People Living With HIV: Rethinking Statin Therapy in the Post-REPRIEVE Era.,resistance-training-muscle,narrative_review,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42747792,pubmed-42747792,42747792,10.1097/JNC.0000000000000695,Prevalence and Correlates of Joint Pain in Chicago Midlife Women With HIV: A Cross-sectional Study.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42747817,pubmed-42747817,42747817,10.1001/jamacardio.2026.3566,Efficacy and Safety of Semaglutide According to Frailty Status: A Post Hoc Analysis of the SELECT Randomized Clinical Trial.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42747887,pubmed-42747887,42747887,10.1084/jem.20260071,UA-30 mitigates systemic aging and motor decline by inhibiting RalA signaling in naturally aged mice.,resistance-training-muscle,animal_study,mouse,D,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42747959,pubmed-42747959,42747959,10.1016/j.tjfa.2026.100210,Physical frailty and functional resilience after hip fracture in older adults: a risk-set matched longitudinal study.,resistance-training-muscle,human_cohort,human,B,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42748047,pubmed-42748047,42748047,10.1093/ejhf/xuag267,Mortality benefit and lifetime survival gains with vericiguat in HFrEF: Bayesian and actuarial analyses of the VICTOR trial.,blood-pressure-aging,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42748066,pubmed-42748066,42748066,10.25318/82-003-x202600900001-eng,The missing middle: Exploring light-intensity physical activity and how it relates to health among adults in Canada.,blood-pressure-aging,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42748133,pubmed-42748133,42748133,10.1111/prd.70075,From mouth to brain: Linking periodontal and peri-implant dysbiosis to systemic inflammation and neuropathology.,microbiome-inflammaging,narrative_review,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42748184,pubmed-42748184,42748184,10.1371/journal.pone.0357987,Endothelial and platelet dysfunction in systemic sclerosis with pulmonary hypertension.,blood-pressure-aging,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_scope_mismatch,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42748238,pubmed-42748238,42748238,10.1126/sciadv.aed1961,Endothelial C/EBPβ/AEP pathway drives vascular deterioration and systemic aging.,resistance-training-muscle,animal_study,mouse,D,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42748386,pubmed-42748386,42748386,10.1212/WNL.0000000000218595,Linking Military Blast Exposure to Veterans Health Administration Diagnoses: Chronic Health Outcomes in the Millennium Cohort Study.,blood-pressure-aging,human_cohort,human,B,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42748474,pubmed-42748474,42748474,10.1093/eurjpc/zwag495,Low-grade inflammation predicts major cardiovascular events and mortality in recently diagnosed type 2 diabetes: A Danish nationwide cohort study.,physical-activity-healthspan,human_cohort,human,B,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42748745,pubmed-42748745,42748745,10.1016/j.jacadv.2026.103194,Objective and Subjective Multidimensional Sleep Health in Women After Myocardial Infarction.,sleep-aging,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_capacity_limit,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42748801,pubmed-42748801,42748801,10.1016/j.jgo.2026.104151,Management of hepatocellular carcinoma in older patients - An overview.,resistance-training-muscle,narrative_review,human,E,retired_from_active_findings,title_topic_signal_missing,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42748969,pubmed-42748969,42748969,10.1055/a-2943-1080,"[GLP-1 Receptor Agonists in Urology and Andrology: Indications, Opportunities and Clinically Relevant Adverse Effects].",glp1-weight-cardiometabolic,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_capacity_limit,2026-09-21,Git history and prior public-data snapshots
finding-pubmed-42749027,pubmed-42749027,42749027,10.1016/j.clindermatol.2026.09.011,From Gila Monster Venom to Dermatology: The History of GLP-1 Receptor Agonists.,glp1-weight-cardiometabolic,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_capacity_limit,2026-09-21,Git history and prior public-data snapshots
