candidate_id,source,pmid,doi,title_en,topic_id,previous_query,previous_status,decision,reason,duplicate_of,retired_date,recovery_source
pubmed-42461036,PubMed,42461036,10.1128/aem.00311-26,Tracking interlinked microbial and geochemical succession over decades in landfilled municipal solid waste.,microbiome-inflammaging,microbiome-inflammaging__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42461643,PubMed,42461643,10.1001/jama.2026.11895,Hip Fractures: A Review.,physical-activity-healthspan,physical-activity-healthspan__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42462725,PubMed,42462725,10.1016/j.xcrm.2026.102919,Alterations of the host-lung microbiome metasystem in systemic inflammatory response syndrome is associated with secondary pneumonia.,microbiome-inflammaging,microbiome-inflammaging__recent_review_trial__recent_update_2026_07,active_candidate_needs_review,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42463407,PubMed,42463407,10.1016/j.scib.2026.07.038,Biallelic hexose-6-phosphate dehydrogenase variants cause mitochondrial dysfunction underlying Parkinson's disease.,autophagy-mitophagy,autophagy-mitophagy__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42467131,PubMed,42467131,10.1007/s10653-026-03370-x,"Microplastics, the gut microbiome and ageing: mechanisms and intervention strategies.",microbiome-inflammaging,microbiome-inflammaging__recent_review_trial__recent_update_2026_07,active_candidate_needs_review,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42468556,PubMed,42468556,10.1088/1361-6579/ae8ca9,Predicting gait and timed up and go time using foot-tapping test and accelerometer.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42473972,PubMed,42473972,10.1039/d6nr01324d,Engineering biomaterial-mediated delivery for osteoarthritis: targeting aging mechanisms to reestablish joint homeostasis.,autophagy-mitophagy,autophagy-mitophagy__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42475055,PubMed,42475055,10.1039/d6fo02531e,Enzymatically hydrolyzed steam-exploded rice bran alleviates bone loss in D-galactose-induced aging mice through modulation of the gut-bone axis.,microbiome-inflammaging,microbiome-inflammaging__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42475653,PubMed,42475653,10.1212/WNL.0000000000218297,Multidomain Lifestyle Intervention in Mild Cognitive Impairment: Subgroup Analysis of the SUPERBRAIN-MEET Randomized Trial.,blood-pressure-aging,blood-pressure-aging__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42479076,PubMed,42479076,10.1021/acs.jafc.6c02121,Protective Effects of 18β-Glycyrrhetinic Acid against Inflammaging in Adipose Tissue of Diet-Induced Obese Mice.,microbiome-inflammaging,microbiome-inflammaging__curated_recent_update_2026_08,selected_finding_draft,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42479996,PubMed,42479996,10.1212/WNL.0000000000218281,A Predictive Model for Short-Term Mortality After Status Epilepticus: The ACARD Score.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42480622,PubMed,42480622,10.1016/j.arr.2026.103269,Microbiome remodeling during aging: Integrative multi-omics and spatiotemporal perspectives on immune and metabolic regulation.,microbiome-inflammaging,microbiome-inflammaging__recent_review_trial__recent_update_2026_07,active_candidate_needs_review,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42481422,PubMed,42481422,10.1136/rmdopen-2026-006962,Oral microbiome dysbiosis and oral-gut microbial network disruption in hand osteoarthritis: data from the Xiangya Osteoarthritis Study.,microbiome-inflammaging,microbiome-inflammaging__recent_review_trial__recent_update_2026_07,active_candidate_needs_review,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42484635,PubMed,42484635,10.1007/s00391-026-02619-5,[Misdirected intercellular communication in aging and chronic inflammation].,microbiome-inflammaging,microbiome-inflammaging__curated_recent_update_2026_08,active_candidate_needs_review,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42496153,PubMed,42496153,10.1128/aem.00854-26,Faecalibacterium duncaniae-derived metabolites protect intestinal epithelial integrity under inflammatory conditions in dairy calves.,microbiome-inflammaging,microbiome-inflammaging__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42500581,PubMed,42500581,10.32604/or.2026.079281,"The Intratumoral Microbiota in Breast Cancer: Roles in Progression, Immunity, and Therapy.",microbiome-inflammaging,microbiome-inflammaging__recent_review_trial__recent_update_2026_07,active_candidate_needs_review,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42505588,PubMed,42505588,10.3390/diseases14070260,The Microbiota as a Potential Cause of Disease.,microbiome-inflammaging,microbiome-inflammaging__recent_review_trial__recent_update_2026_07,active_candidate_needs_review,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42508392,PubMed,42508392,10.14336/AD.2026.0606,Targeting the Microbiota-Butyrate-BHB Axis As a Potential Metabolic Therapeutic Strategy for Alzheimer's Disease.,microbiome-inflammaging,microbiome-inflammaging__recent_review_trial__recent_update_2026_07,active_candidate_needs_review,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42511708,PubMed,42511708,10.3390/ijms27146369,"A Defined Synbiotic Produces Immunomodulatory Metabolites, Engages Gut-Immune Pathways Relevant to Inflammaging, and Supports Healthy Aging in a Nematode Model.",microbiome-inflammaging,microbiome-inflammaging__recent_review_trial__recent_update_2026_07,active_candidate_needs_review,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42515971,PubMed,42515971,10.1097/MOT.0000000000001304,Gut microbiota links to infection in liver transplantation.,microbiome-inflammaging,microbiome-inflammaging__recent_review_trial__recent_update_2026_07,active_candidate_needs_review,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42517218,PubMed,42517218,10.1161/CIRCULATIONAHA.126.079391,Risk-Guided Screening for Atrial Fibrillation Using Electronic Health Records.,blood-pressure-aging,blood-pressure-aging__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42517623,PubMed,42517623,10.1128/msystems.01800-25,Participant engagement and feedback in microbiome projects: a case of AWI-Gen 2.,microbiome-inflammaging,microbiome-inflammaging__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42517673,PubMed,42517673,10.1039/d6fo01132b,Upcycled porcine whole-blood protein hydrolysate attenuates age-related sarcopenia-like phenotypes in Caenorhabditis elegans in an RSKS-1-dependent manner.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42519061,PubMed,42519061,10.1016/j.isci.2026.116770,TRF2 enriched cytoplasmic chromatin drives cGAS-STAT1-mediated inflammation in senescence.,metformin-aging,metformin-aging__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42522575,PubMed,42522575,10.1161/CIRCRESAHA.125.327192,Methylmalonate Overload Despite Glycemic Control Drives Diabetic Heart Damage.,metformin-aging,metformin-aging__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42525904,PubMed,42525904,10.1212/WNL.0000000000218182,Association of Sleep Variables With Cognitive Performance and the Risk of Dementia in the Sleep and Dementia Consortium.,sleep-aging,sleep-aging__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42530981,PubMed,42530981,10.1080/1028415X.2026.2710185,"Dietary plant polysaccharides as modulators of brain aging: mechanistic links to inflammaging, the gut brain axis and amyloid tau pathology.",microbiome-inflammaging,microbiome_healthy_aging,active_candidate_needs_review,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42535667,PubMed,42535667,10.1080/14779072.2026.2713476,Early changes in renal function do not appear to mediate cardiovascular risk with dapagliflozin plus semaglutide: a real-world observational hypothesis-generating cohort study.,glp1-weight-cardiometabolic,obesity_weight_loss_mortality_aging,selected_finding_draft,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42545547,PubMed,42545547,10.1007/s12020-026-04734-0,Association of the triglyceride glucose-Chinese visceral adiposity index with incident sarcopenia among middle-aged and older adults with diabetes: a prospective cohort study.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08,selected_finding_draft,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42547571,PubMed,42547571,10.1038/s41393-026-01248-4,Predictive value of the 5-factor modified frailty index for pneumonia in older adults with cervical spinal cord injury.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08,selected_finding_draft,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42547694,PubMed,42547694,10.1007/s44470-026-00145-0,"Validation of a deep learning-based system for sleep staging, arousal detection, and respiratory event scoring in atrial fibrillation patients.",sleep-aging,sleep-aging__curated_recent_update_2026_08,selected_finding_draft,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42550905,PubMed,42550905,10.1073/pnas.2610287123,Early-life sugar restriction causally reduces adult cancer incidence and slows biological aging.,microbiome-inflammaging,microbiome-inflammaging__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42550990,PubMed,42550990,10.1212/WNL.0000000000218305,Association Between White Matter Integrity and Cognitive Performance Among Diverse Older Hispanic/Latino Adults in SOL-INCA MRI.,blood-pressure-aging,blood-pressure-aging__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42552590,PubMed,42552590,10.1080/08037051.2026.2714591,"Commentary on ""hypertension and frailty among middle-aged and older adults in India: the mediating role of multimorbidity"".",resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42556059,PubMed,42556059,10.1016/j.ejphar.2026.179208,The dual role of cell death in skeletal muscle homeostasis and disease: Mechanisms and therapeutic targeting.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42559700,PubMed,42559700,10.1097/BOR.0000000000001181,"Hyper-aging in systemic sclerosis: linking genome instability, mitochondrial dysfunction, and inflammaging to fibrosis.",microbiome-inflammaging,microbiome-inflammaging__curated_recent_update_2026_08,active_candidate_needs_review,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42562320,PubMed,42562320,10.1016/j.clnesp.2026.105014,PHASE ANGLE AS A MARKER OF FRAILTY AND PROGNOSIS IN HEART FAILURE: EVIDENCE FROM A PROSPECTIVE COHORT STUDY.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08,selected_finding_draft,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42562786,PubMed,42562786,10.1111/ans.70893,Perioperative Multidisciplinary Team Meetings: Illness Phases and Frailty in High-Risk Surgical Candidates.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08,selected_finding_draft,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42566035,PubMed,42566035,10.1007/s00203-026-05083-2,Host Gnmt coordinates with Limosilactobacillus reuteri to alleviate ionizing radiation injury via microbiota remodeling and metabolic regulation in Drosophila melanogaster.,microbiome-inflammaging,microbiome-inflammaging__curated_recent_update_2026_08,active_candidate_needs_review,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42567799,PubMed,42567799,10.1016/j.jos.2026.07.014,Oxidative Stress Predicts Sarcopenia Progression in Community Dwellers: A Minimum 5-Year Longitudinal Cohort.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08,selected_finding_draft,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42568114,PubMed,42568114,10.1097/CRD.0000000000001425,The Senescent Heart's Hidden Drain: Senescence-Associated Secretory Phenotype-Mediated Cardiac Lymphatic Dysfunction as a Novel Mechanistic Axis in Heart Failure With Preserved Ejection Fraction: A Narrative Review.,senolytics,senolytics__curated_recent_update_2026_08,active_candidate_needs_review,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42568240,PubMed,42568240,10.1002/1873-3468.70412,Microbiome-blood-brain barrier interactions in aging - mechanisms and therapeutic potential.,microbiome-inflammaging,microbiome-inflammaging__curated_recent_update_2026_08,active_candidate_needs_review,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42570033,PubMed,42570033,10.1007/s12020-026-04738-w,Association of the combined triglyceride-glucose and frailty index with chronic kidney disease: evidence from two national cohort studies.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08,selected_finding_draft,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42570075,PubMed,42570075,10.1007/s10620-026-10171-w,Impact of GLP-1 Analogue Therapy on Gastrointestinal Outcomes in Patients with Irritable Bowel Syndrome: A Real-World TriNetX Analysis.,glp1-weight-cardiometabolic,glp1-weight-cardiometabolic__curated_recent_update_2026_08,selected_finding_draft,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42570308,PubMed,42570308,10.1093/jbmr/zjag122,Suppression of early pro-inflammatory senescent signature post-radiotherapy mitigates chronic bone damage.,senolytics,senolytics__curated_recent_update_2026_08,active_candidate_needs_review,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42570555,PubMed,42570555,10.1016/j.jnha.2026.100936,Effects of intrinsic capacity on health-related outcomes are moderated by frailty status among community-dwelling older adults.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08,selected_finding_draft,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42571764,PubMed,42571764,10.1016/j.cyto.2026.157194,Translational perspectives of next-generation cytokine therapies for musculoskeletal disorders.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42572036,PubMed,42572036,10.1186/s40104-026-01480-1,Dietary theabrownins alleviate age-related declines in productive performance and egg quality by improving intestinal health in laying hens.,microbiome-inflammaging,microbiome-inflammaging__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42572056,PubMed,42572056,10.1007/s11916-026-01546-9,GLP-1-Based Therapies in Pain Medicine: A Narrative Review and Expert Opinion on Obesity-Related Low Back and Knee Pain.,glp1-weight-cardiometabolic,glp1-weight-cardiometabolic__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42572119,PubMed,42572119,10.1093/eurjpc/zwag408,Predicted 10-Year Cardiovascular Disease Risk Reduction with Tirzepatide Use Over Three Years for Primary Prevention of Cardiovascular Disease in Obesity.,glp1-weight-cardiometabolic,glp1-weight-cardiometabolic__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42572896,PubMed,42572896,10.1080/16549716.2026.2712185,Clustering patterns of behavioral and metabolic risk factors for noncommunicable diseases in Iran: findings from a national STEPS survey.,physical-activity-healthspan,physical-activity-healthspan__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42573264,PubMed,42573264,10.1128/jvi.00552-26,Intragenic transcription from defective HIV proviruses triggers interferon responses in myeloid cells.,microbiome-inflammaging,microbiome-inflammaging__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42573448,PubMed,42573448,10.1080/02640414.2026.2715264,Age-related force output changes in the knee extensors are different to those in the arm flexors.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42573482,PubMed,42573482,10.1111/apt.70917,"Screen-Detected Coeliac Disease in a Nationally Representative Cohort: Health Indicators, Long-Term Outcomes and Mortality.",ldl-apob-cardiovascular-risk,ldl-apob-cardiovascular-risk__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42573506,PubMed,42573506,10.1093/annalsats/aaoag243,No association between smoking and obstructive sleep apnea in men: evidence from middle-aged adults followed into later life.,sleep-aging,sleep-aging__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42573541,PubMed,42573541,10.1016/j.jacc.2026.07.009,Cognitive Impairment and Frailty in Older Adults With Cardiovascular Disease: 2026 ACC Scientific Statement: A Report of the American College of Cardiology.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42573645,PubMed,42573645,10.1007/s00223-026-01578-8,Optimal Resistance Exercise Strategies for Improving Bone Mineral Density in Middle-Aged and Older Adults: A Network Meta-Analysis Based on Exercise Intensity and Frequency.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42573674,PubMed,42573674,10.1007/s40618-026-03004-0,Perioperative management of GLP-1 receptor agonists: a structured narrative review with considerations relevant to neurosurgical patients.,glp1-weight-cardiometabolic,glp1-weight-cardiometabolic__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42573766,PubMed,42573766,10.1007/s00246-026-04418-6,Beyond Passive Congestion: The Inflammatory Gut-Liver Axis in Fontan Circulation.,microbiome-inflammaging,microbiome-inflammaging__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42573807,PubMed,42573807,10.1007/s00402-026-06459-1,"Factors associated with selection of total hip arthroplasty versus hemiarthroplasty for femoral neck fracture in older adults: a nationwide analysis of 99,084 cases.",resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42573814,PubMed,42573814,10.1007/s00590-026-04905-9,"Early complications after surgery for periprosthetic femoral fractures: incidence, risk factors, and clinical implications.",resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42573875,PubMed,42573875,10.1007/s11357-026-02470-x,Chronic subdural hematoma through the hallmarks of aging: a geroscience framework for the commonest neurosurgical condition of older adults.,senolytics,senolytics__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42574573,PubMed,42574573,10.1002/jso.70370,Muscle Quantity Meets Muscle Quality: Integrating Skeletal Muscle Index and Hand Grip Strength to Predict Surgical Risk in Esophago-Gastric Cancer.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42575227,PubMed,42575227,10.1016/j.ctim.2026.103417,Effectiveness of hyperbaric oxygen in traumatic brain injury patients: A systematic review and meta-analysis.,sleep-aging,sleep-aging__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42575283,PubMed,42575283,10.1016/j.ajcnut.2026.101467,Inflammation hinders anabolic potential of nutritional support in cancer: findings from the Protein Recommendation to Increase Muscle (PRIMe) trial.,autophagy-mitophagy,autophagy-mitophagy__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42575575,PubMed,42575575,10.1016/j.jcin.2026.04.055,VExUS Score and Hepatorenal Congestion Improvements After Transcatheter Tricuspid Intervention: Clinical and Prognostic Insights.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42575693,PubMed,42575693,10.1136/bjsports-2025-111459,Outcomes of cardiovascular screening in professional female football players.,physical-activity-healthspan,physical-activity-healthspan__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42575714,PubMed,42575714,10.1111/dom.71064,Tirzepatide Persistence and Associated Changes in Clinical Outcomes in US Adults With Obesity or Overweight: A 6-Month Claims Database Analysis.,glp1-weight-cardiometabolic,glp1-weight-cardiometabolic__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42575845,PubMed,42575845,10.1111/dom.71181,AI Patient Support and 6-Month Medication Adherence in a Digital Obesity Program: A Retrospective Analysis.,glp1-weight-cardiometabolic,glp1-weight-cardiometabolic__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42575886,PubMed,42575886,10.1038/s41413-026-00568-8,Youthfulness of marrow Adipoq(+) cells maintained by Cbfβ facilitates stem cell-based bone repair.,senolytics,senolytics__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42576021,PubMed,42576021,10.1007/s00210-026-05802-y,The role of m(6)A RNA methylation in skeletal muscle pathophysiology and its targeted therapeutic prospects.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42576082,PubMed,42576082,10.1007/s00464-026-13216-3,Frailty and sarcopenia proxies are associated with postoperative outcomes after abdominal wall reconstruction: a national database analysis.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42576130,PubMed,42576130,10.1007/s11357-026-02467-6,Preserving joint healthspan in knee osteoarthritis: a geroscience-guided review of non-surgical therapies and genicular artery embolization.,physical-activity-healthspan,physical-activity-healthspan__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42576425,PubMed,42576425,10.1177/10966218261476769,The Prognostic Value of the Clinical Frailty Scale Without Category 9 in Older Adults with Advanced Cancer.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42576448,PubMed,42576448,10.1210/clinem/dgag321,Management of Cirrhosis in Diabetes: A Pragmatic Approach to the Patient.,metformin-aging,metformin-aging__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42576608,PubMed,42576608,10.1515/jpem-2026-0335,Real-world effectiveness of tirzepatide among youth with type 2 diabetes and/or obesity: a multicenter analysis.,glp1-weight-cardiometabolic,glp1-weight-cardiometabolic__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42576681,PubMed,42576681,10.1111/jebm.70178,Guideline for the Comprehensive Perioperative Management of Older Patients With Lung Cancer (2025).,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42576719,PubMed,42576719,10.3346/jkms.2026.41.e203,Risk of Cardiovascular Disease According to Standard Industrial Sectors: A Nationwide Longitudinal Study.,physical-activity-healthspan,physical-activity-healthspan__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42577646,PubMed,42577646,10.1253/circrep.CR-25-0336,Prognostic Impact of Gait Speed Changes During Hospitalization in Patients Undergoing Transcatheter Aortic Valve Implantation.,resistance-training-muscle,resistance-training-muscle__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42577720,PubMed,42577720,10.1155/padi/6914112,Air Pollution and Parkinson's Disease Pathology: Clinical Evidence and the Molecular Mechanisms Linking Airborne Toxicants to Neuroinflammation and Neurodegeneration.,microbiome-inflammaging,microbiome-inflammaging__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
pubmed-42578314,PubMed,42578314,10.1111/jgh.70619,"MAFLD/MASLD: Past, Present, and Future.",glp1-weight-cardiometabolic,glp1-weight-cardiometabolic__curated_recent_update_2026_08_end,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-08-28,Git history and prior public-data snapshots
