finding_id,candidate_id,pmid,doi,title_en,topic_id,study_type,species,previous_level,decision,reason,retired_date,recovery_source
finding-pubmed-42573448,pubmed-42573448,42573448,10.1080/02640414.2026.2715264,Age-related force output changes in the knee extensors are different to those in the arm flexors.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42573482,pubmed-42573482,42573482,10.1111/apt.70917,"Screen-Detected Coeliac Disease in a Nationally Representative Cohort: Health Indicators, Long-Term Outcomes and Mortality.",ldl-apob-cardiovascular-risk,human_cohort,human,B,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42573506,pubmed-42573506,42573506,10.1093/annalsats/aaoag243,No association between smoking and obstructive sleep apnea in men: evidence from middle-aged adults followed into later life.,sleep-aging,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_capacity_limit,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42573541,pubmed-42573541,42573541,10.1016/j.jacc.2026.07.009,Cognitive Impairment and Frailty in Older Adults With Cardiovascular Disease: 2026 ACC Scientific Statement: A Report of the American College of Cardiology.,resistance-training-muscle,narrative_review,human,E,retired_from_active_findings,topic_capacity_limit,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42573645,pubmed-42573645,42573645,10.1007/s00223-026-01578-8,Optimal Resistance Exercise Strategies for Improving Bone Mineral Density in Middle-Aged and Older Adults: A Network Meta-Analysis Based on Exercise Intensity and Frequency.,resistance-training-muscle,systematic_review_or_meta_analysis,human,A,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42573674,pubmed-42573674,42573674,10.1007/s40618-026-03004-0,Perioperative management of GLP-1 receptor agonists: a structured narrative review with considerations relevant to neurosurgical patients.,glp1-weight-cardiometabolic,narrative_review,human,E,retired_from_active_findings,topic_capacity_limit,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42573766,pubmed-42573766,42573766,10.1007/s00246-026-04418-6,Beyond Passive Congestion: The Inflammatory Gut-Liver Axis in Fontan Circulation.,microbiome-inflammaging,narrative_review,needs_review,E,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42573807,pubmed-42573807,42573807,10.1007/s00402-026-06459-1,"Factors associated with selection of total hip arthroplasty versus hemiarthroplasty for femoral neck fracture in older adults: a nationwide analysis of 99,084 cases.",resistance-training-muscle,human_cohort,human,B,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42573814,pubmed-42573814,42573814,10.1007/s00590-026-04905-9,"Early complications after surgery for periprosthetic femoral fractures: incidence, risk factors, and clinical implications.",resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42573852,pubmed-42573852,42573852,10.1007/s12035-026-06113-2,Towards Structural Restoration: Epigenetic Reprogramming and Direct Astrocyte-to-Neuron Lineage Conversion as Next-Generation Regenerative Neurotherapeutics.,partial-reprogramming,animal_study,animal,D,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42573875,pubmed-42573875,42573875,10.1007/s11357-026-02470-x,Chronic subdural hematoma through the hallmarks of aging: a geroscience framework for the commonest neurosurgical condition of older adults.,senolytics,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42574005,pubmed-42574005,42574005,10.1093/ntr/ntag174,"Associations of smoking, aging, and their interplay with the gut microbiome and chronic disease risk profiles.",microbiome-inflammaging,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_capacity_limit,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42574220,pubmed-42574220,42574220,10.1016/j.xpro.2026.104774,Protocol for proteomic profiling of hypusinated protein candidates using a clickable spermidine probe.,autophagy-mitophagy,protocol_or_registered_plan,human,E,retired_from_active_findings,protocol_or_registered_plan,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42574573,pubmed-42574573,42574573,10.1002/jso.70370,Muscle Quantity Meets Muscle Quality: Integrating Skeletal Muscle Index and Hand Grip Strength to Predict Surgical Risk in Esophago-Gastric Cancer.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_capacity_limit,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42575227,pubmed-42575227,42575227,10.1016/j.ctim.2026.103417,Effectiveness of hyperbaric oxygen in traumatic brain injury patients: A systematic review and meta-analysis.,sleep-aging,systematic_review_or_meta_analysis,human,E,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42575283,pubmed-42575283,42575283,10.1016/j.ajcnut.2026.101467,Inflammation hinders anabolic potential of nutritional support in cancer: findings from the Protein Recommendation to Increase Muscle (PRIMe) trial.,autophagy-mitophagy,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42575369,pubmed-42575369,42575369,10.1016/j.ajogmf.2026.102084,Association between Maternal Nutrition and Preterm Birth: A Scoping Review.,dietary-pattern-longevity,narrative_review,human,E,retired_from_active_findings,topic_capacity_limit,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42575455,pubmed-42575455,42575455,10.1016/j.bbi.2026.106949,Intermittent fasting alleviates neuropathic pain and cognitive deficits via an Alistipes finegoldii-Hippuric Acid-STING neuroimmune axis.,time-restricted-eating,animal_study,mouse,D,retired_from_active_findings,nonhuman_record_in_human_outcome_topic,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42575575,pubmed-42575575,42575575,10.1016/j.jcin.2026.04.055,VExUS Score and Hepatorenal Congestion Improvements After Transcatheter Tricuspid Intervention: Clinical and Prognostic Insights.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42575693,pubmed-42575693,42575693,10.1136/bjsports-2025-111459,Outcomes of cardiovascular screening in professional female football players.,physical-activity-healthspan,metadata_only_needs_classification,needs_review,E,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42575714,pubmed-42575714,42575714,10.1111/dom.71064,Tirzepatide Persistence and Associated Changes in Clinical Outcomes in US Adults With Obesity or Overweight: A 6-Month Claims Database Analysis.,glp1-weight-cardiometabolic,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_capacity_limit,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42575845,pubmed-42575845,42575845,10.1111/dom.71181,AI Patient Support and 6-Month Medication Adherence in a Digital Obesity Program: A Retrospective Analysis.,glp1-weight-cardiometabolic,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42575886,pubmed-42575886,42575886,10.1038/s41413-026-00568-8,Youthfulness of marrow Adipoq(+) cells maintained by Cbfβ facilitates stem cell-based bone repair.,senolytics,animal_study,mouse,D,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42576021,pubmed-42576021,42576021,10.1007/s00210-026-05802-y,The role of m(6)A RNA methylation in skeletal muscle pathophysiology and its targeted therapeutic prospects.,resistance-training-muscle,narrative_review,human,E,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42576025,pubmed-42576025,42576025,10.1038/s43587-026-01197-w,Maladaptive trained immunity as a hematopoietic stem cell driver of inflammaging.,microbiome-inflammaging,metadata_only_needs_classification,cell,E,retired_from_active_findings,topic_capacity_limit,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42576082,pubmed-42576082,42576082,10.1007/s00464-026-13216-3,Frailty and sarcopenia proxies are associated with postoperative outcomes after abdominal wall reconstruction: a national database analysis.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_capacity_limit,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42576130,pubmed-42576130,42576130,10.1007/s11357-026-02467-6,Preserving joint healthspan in knee osteoarthritis: a geroscience-guided review of non-surgical therapies and genicular artery embolization.,physical-activity-healthspan,narrative_review,human,E,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42576415,pubmed-42576415,42576415,10.1097/MOT.0000000000001305,Gut microbiota and complications in kidney transplantation: a balancing act between commensal and pathogenic bacteria.,microbiome-inflammaging,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_capacity_limit,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42576425,pubmed-42576425,42576425,10.1177/10966218261476769,The Prognostic Value of the Clinical Frailty Scale Without Category 9 in Older Adults with Advanced Cancer.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_capacity_limit,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42576448,pubmed-42576448,42576448,10.1210/clinem/dgag321,Management of Cirrhosis in Diabetes: A Pragmatic Approach to the Patient.,metformin-aging,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42576608,pubmed-42576608,42576608,10.1515/jpem-2026-0335,Real-world effectiveness of tirzepatide among youth with type 2 diabetes and/or obesity: a multicenter analysis.,glp1-weight-cardiometabolic,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_capacity_limit,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42576681,pubmed-42576681,42576681,10.1111/jebm.70178,Guideline for the Comprehensive Perioperative Management of Older Patients With Lung Cancer (2025).,resistance-training-muscle,narrative_review,human,E,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42576719,pubmed-42576719,42576719,10.3346/jkms.2026.41.e203,Risk of Cardiovascular Disease According to Standard Industrial Sectors: A Nationwide Longitudinal Study.,physical-activity-healthspan,human_cohort,human,C,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42577646,pubmed-42577646,42577646,10.1253/circrep.CR-25-0336,Prognostic Impact of Gait Speed Changes During Hospitalization in Patients Undergoing Transcatheter Aortic Valve Implantation.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42577720,pubmed-42577720,42577720,10.1155/padi/6914112,Air Pollution and Parkinson's Disease Pathology: Clinical Evidence and the Molecular Mechanisms Linking Airborne Toxicants to Neuroinflammation and Neurodegeneration.,microbiome-inflammaging,narrative_review,cell,E,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42578314,pubmed-42578314,42578314,10.1111/jgh.70619,"MAFLD/MASLD: Past, Present, and Future.",glp1-weight-cardiometabolic,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42578605,pubmed-42578605,42578605,10.1177/17474930261479041,"Factors associated with the presence, and longitudinal progression of, perivascular spaces: An exposome-wide analysis in the UK Biobank.",blood-pressure-aging,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42578670,pubmed-42578670,42578670,10.1128/spectrum.03153-24,Exploring the hypothetical role of Bacteroides species in depression progression: insights from metagenomic analysis.,microbiome-inflammaging,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42578715,pubmed-42578715,42578715,10.1002/anie.3768019,Decoding Atypical G-Quadruplexes and Their Interactome in Liquid Biopsies via Integrated Electroanalytical-Proteomic Technologies.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42578920,pubmed-42578920,42578920,10.1080/15502783.2026.2716273,"Effects of creatine supplementation with and without exercise and diet intervention on body composition, cognitive function, and markers of health in middle-aged and older adults.",resistance-training-muscle,human_randomized_or_clinical_trial,human,C,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42578966,pubmed-42578966,42578966,10.1093/eurheartj/ehag598,Vitronectin-driven amyloid deposition disrupts mitochondrial homeostasis via integrin-mediated pathway in a humanized mouse model of transthyretin cardiac amyloidosis.,autophagy-mitophagy,animal_study,mouse,D,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42578984,pubmed-42578984,42578984,10.1007/s00345-026-06669-7,Frailty and comorbidity surpass probable sarcopenia in predicting survival of mCRPC patients treated with first-line ARPIs: a comprehensive geriatric analysis.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_capacity_limit,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42579011,pubmed-42579011,42579011,10.1007/s00198-026-08177-1,Romosozumab in older adults: real-world patterns in fracture liaison service cohort.,resistance-training-muscle,human_cohort,human,B,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42579102,pubmed-42579102,42579102,10.1021/acs.est.6c05454,Transcriptomic Insights into the Life-History and Population Responses of Brachionus plicatilis to Artificial Light at Night.,autophagy-mitophagy,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42579141,pubmed-42579141,42579141,10.1007/s00103-026-04280-0,[Physical functioning and frailty in very old age in Germany].,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_capacity_limit,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42579327,pubmed-42579327,42579327,10.1093/eurjpc/zwag412,Beta-blocker therapy and physical activity after myocardial infarction: a preplanned sub-study of the BETAMI trial.,physical-activity-healthspan,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_capacity_limit,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42579771,pubmed-42579771,42579771,10.1097/HC9.0000000000001032,Micronutrient deficiencies in ambulatory adults with cirrhosis.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42579881,pubmed-42579881,42579881,10.18632/aging.206407,Metformin at the convergence of aging and longevity.,metformin-aging,narrative_review,human,E,retired_from_active_findings,topic_capacity_limit,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42580251,pubmed-42580251,42580251,10.1016/j.gerinurse.2026.104231,"The effects of mini-trampoline-Theraband and balance board-Theraband training on balance, fear of falling, functional strength and gait speed in older adults men.",resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42580514,pubmed-42580514,42580514,10.1016/j.yjmcc.2026.08.005,Cardiometabolic stress induces HFpEF with impaired bioenergetics and disrupted proteostasis in aged female mice.,autophagy-mitophagy,animal_study,mouse,D,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42580587,pubmed-42580587,42580587,10.1016/j.jhepr.2026.101993,EQ-5D Health Utility Gains with Once-Weekly Semaglutide 2.4 mg in People with MASH and F2/F3 Fibrosis: An Analysis of ESSENCE.,glp1-weight-cardiometabolic,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_capacity_limit,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42580589,pubmed-42580589,42580589,10.1016/j.clnesp.2026.105021,"Pre-procedural nutritional, metabolic, and inflammatory markers associated with survival after percutaneous endoscopic gastrostomy: A retrospective cohort study.",resistance-training-muscle,human_cohort,human,B,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42580598,pubmed-42580598,42580598,10.1016/j.arr.2026.103296,"Clonal hematopoiesis of undetermined potential as an emerging determinant of inflammageing, and age-related diseases: Potential role as biomarker and target.",microbiome-inflammaging,narrative_review,human,E,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42580599,pubmed-42580599,42580599,10.1016/j.arr.2026.103294,Plant-derived extracellular vesicles (PDEVs) in anti-aging research: A review of biomedical characteristics and therapeutic applications.,microbiome-inflammaging,animal_study,animal,D,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42580608,pubmed-42580608,42580608,10.1016/j.cca.2026.121260,suPAR as a circulating inflammatory biomarker: time for translation into clinical practice - A systematic review.,microbiome-inflammaging,systematic_review_or_meta_analysis,human,A,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42580624,pubmed-42580624,42580624,10.1016/j.cbpa.2026.112061,Review: The African turquoise killifish as a model for the integrative physiology of vertebrate aging.,microbiome-inflammaging,narrative_review,needs_review,E,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42580772,pubmed-42580772,42580772,10.1136/bmj-2026-100216,"Evidence based interventions for bipolar disorder across phases and age groups: living umbrella review, evaluation, analysis, and communication hub (U-REACH) project.",physical-activity-healthspan,systematic_review_or_meta_analysis,human,E,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42580826,pubmed-42580826,42580826,10.1136/bmjopen-2026-116399,Multiple long-term conditions and their association with quality of life and healthcare utilisation among adults in India: a cross-sectional analysis of WHO SAGE Waves 2 and 3.,blood-pressure-aging,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42580835,pubmed-42580835,42580835,10.1136/bmjopen-2026-120427,"Obesity management for kidney TRANSPLANTation: protocol for the vanguard phase of an innovative randomised controlled trial, embedded in routine care (OK-TRANSPLANT 2).",glp1-weight-cardiometabolic,protocol_or_registered_plan,human,E,retired_from_active_findings,protocol_or_registered_plan,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42580908,pubmed-42580908,42580908,10.1016/j.ejim.2026.107117,Personalizing cardiovascular prevention in chronic kidney disease: an operational framework for risk-treatment mapping.,resistance-training-muscle,narrative_review,human,E,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42580909,pubmed-42580909,42580909,10.1016/j.ejim.2026.107130,Sex and gender specific considerations on frailty: what have we learned?,resistance-training-muscle,narrative_review,human,E,retired_from_active_findings,topic_capacity_limit,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42581264,pubmed-42581264,42581264,10.1007/s11914-026-00977-y,A Review of Rejuvenation Strategies Targeting Mesenchymal Stem Cell Senescence and Their Impact on Bone Health and Regeneration.,senolytics,narrative_review,human,E,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42581283,pubmed-42581283,42581283,10.1007/s00415-026-14056-w,Association between mild action tremor and cognition in community dwelling older adults: results from the KORA-Age study.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42581286,pubmed-42581286,42581286,10.1007/s00784-026-07076-3,"Associations between the oral microbiome, age, and cumulative dental caries experience: a cross-sectional study.",microbiome-inflammaging,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_capacity_limit,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42581431,pubmed-42581431,42581431,10.1111/dom.71209,Association of GLP-1 Receptor Agonist Use With Cardiovascular Outcomes and Mortality in Japanese Patients With Type 2 Diabetes: A Real-World Claims Database Study.,glp1-weight-cardiometabolic,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_capacity_limit,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42581575,pubmed-42581575,42581575,10.4235/agmr.26.0149,Current Knowledge and Gaps in Geriatric Rehabilitation among Physical and Rehabilitation Medicine specialists.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42581634,pubmed-42581634,42581634,10.1111/dom.71184,Quality of Diabetes Care Among Older Adults in Germany-Results of the Study on Health of Older People 2022/2023 Compared With Previous National Health Surveys.,blood-pressure-aging,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42581816,pubmed-42581816,42581816,10.1093/cvr/cvag169,Timing of food intake impacts cardiovascular and neuroendocrine physiology and risk of disease.,time-restricted-eating,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42582286,pubmed-42582286,42582286,10.1177/15357597261474773,Frailty and Late-Onset Epilepsy: Two Clinical Faces of Biological Aging?,resistance-training-muscle,metadata_only_needs_classification,needs_review,E,retired_from_active_findings,topic_capacity_limit,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42582476,pubmed-42582476,42582476,10.1007/s40200-026-02046-8,Relationship between cardiometabolic alterations and frailty in Brazilian urban and rural older adults.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_capacity_limit,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42582577,pubmed-42582577,42582577,10.1177/2689288X261448726,Natural History and Clinical Associations of Plasma Interleukin-6 Levels in Traumatic Brain Injury.,physical-activity-healthspan,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42583874,pubmed-42583874,42583874,10.1093/joneph/aajag120,Association between sarcopenia and inflammation in non-geriatric patients with chronic kidney disease: a comparison of hemodialysis and non-hemodialysis patients.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_capacity_limit,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42583989,pubmed-42583989,42583989,10.1016/j.jacc.2026.05.050,Risk Reclassification Beyond BMI by Waist Circumference and Waist-to-Hip Ratio Across 9 Cardiovascular Outcomes: Results From the Cross-Cohort Collaboration.,blood-pressure-aging,human_cohort,human,B,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42583991,pubmed-42583991,42583991,10.1016/j.jacc.2026.06.024,Cardiovascular Prevention and the Implementation Gap in GLP-1 Receptor Agonist Therapies: After the Trials.,glp1-weight-cardiometabolic,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_capacity_limit,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42584027,pubmed-42584027,42584027,10.1002/lary.70808,Association of Glucagon-Like Peptide-1 Receptor Analogues and Laryngeal Symptoms in Obese Adults.,glp1-weight-cardiometabolic,human_cohort,human,C,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42584776,pubmed-42584776,42584776,10.1007/s10029-026-03802-8,Emergency repair of incarcerated groin hernias in older adults: a retrospective cohort study of outcomes.,resistance-training-muscle,human_cohort,human,B,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42584792,pubmed-42584792,42584792,10.1007/s41999-026-01568-x,Fall-Risk-Increasing drugs and falls in community-dwelling older adults: a prospective cohort study in a single Danish municipality.,resistance-training-muscle,human_cohort,human,B,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42584805,pubmed-42584805,42584805,10.1007/s43678-026-01232-0,Planning the development of an AI-driven decision support architecture for the recognition of sudden cardiac arrest by 9-1-1 telecommunicators: report of a community engagement and brainstorming meeting.,physical-activity-healthspan,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42584814,pubmed-42584814,42584814,10.1007/s12072-026-11138-9,Comparative risk of hepatocellular carcinoma and mortality among initiators of GLP-1 receptor agonists versus other glucose-lowering therapies: a target trial emulation.,metformin-aging,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42585123,pubmed-42585123,42585123,10.1172/jci.insight.206714,Chronic Hypertension Impairs Lymphatic Drainage in Deep Cervical Lymph Nodes.,blood-pressure-aging,animal_study,animal,D,retired_from_active_findings,nonhuman_record_in_human_outcome_topic,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42585167,pubmed-42585167,42585167,10.1371/journal.pone.0354234,DELTA: Strengthening human biological resilience with an N=1 digital health and dynamic biomarker protocol.,time-restricted-eating,protocol_or_registered_plan,human,E,retired_from_active_findings,protocol_or_registered_plan,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42585188,pubmed-42585188,42585188,10.1371/journal.pone.0355745,Effect of reused litter on early cecal microbiota succession and the immune cells distribution in layer chickens.,microbiome-inflammaging,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_capacity_limit,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42585191,pubmed-42585191,42585191,10.1371/journal.pone.0350296,"Trends and projections of IHD burden attributable to dietary high sodium and kidney dysfunction in G20 countries, 1990-2050.",blood-pressure-aging,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42585237,pubmed-42585237,42585237,10.1371/journal.pone.0354978,External validation of model predicting healthcare costs using cohort study-derived and claims-derived predictor variables in community-dwelling older adults.,resistance-training-muscle,human_cohort,human,B,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42585302,pubmed-42585302,42585302,10.1126/sciadv.aee9000,Phage-encoded NARP3 system rebuilds NAD(+) to subvert bacterial immunity.,nad-nmn-nr-aging,metadata_only_needs_classification,needs_review,E,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42585547,pubmed-42585547,42585547,10.1097/JCN.0000000000001373,Nurse-Led Algorithm-Based Early Mobilization Protocol for Reducing Post-Intensive Care Syndrome in Intensive Care Unit Patients: A Randomized Controlled Trial.,sleep-aging,protocol_or_registered_plan,human,E,retired_from_active_findings,protocol_or_registered_plan,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42585576,pubmed-42585576,42585576,10.1097/JCN.0000000000001374,Behavioral Versus Pharmacologic Strategies in Cardiovascular Prevention: A Systematic Review and Meta-analysis.,physical-activity-healthspan,systematic_review_or_meta_analysis,human,A,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42585629,pubmed-42585629,42585629,10.1097/ALN.0000000000006326,Preoperative Glucagon-Like Peptide-1 Receptor Agonists and Postoperative Outcomes: An Observational Analysis.,metformin-aging,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42585667,pubmed-42585667,42585667,10.18632/aging.206401,"TMAO is associated with higher age, cardiometabolic risk factors and degenerative alterations of the brain in healthy elderly adults.",microbiome-inflammaging,metadata_only_needs_classification,human,E,retired_from_active_findings,title_topic_signal_missing,2026-08-28,Git history and prior public-data snapshots
finding-pubmed-42585732,pubmed-42585732,42585732,10.1016/j.gerinurse.2026.104208,Association between oral health conditions and body composition in patients aged 60 years or older attending sarcopenia and malnutrition clinic.,resistance-training-muscle,metadata_only_needs_classification,human,E,retired_from_active_findings,topic_capacity_limit,2026-08-28,Git history and prior public-data snapshots
