candidate_id,source,pmid,doi,title_en,topic_id,previous_query,previous_status,decision,reason,duplicate_of,retired_date,recovery_source
pubmed-42061017,PubMed,42061017,10.1016/j.theriogenology.2026.117957,SIRT7-mediated H3K79 desuccinylation modulates functional activities of goat ovarian granulosa cells.,autophagy-mitophagy,autophagy-mitophagy__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42061317,PubMed,42061317,10.1016/j.hrtlng.2026.102824,The association of accelerated biological aging with heart diseases in adults aged 40-69 years: a population-based cohort study.,epigenetic-clocks,epigenetic-clocks__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42061520,PubMed,42061520,10.1016/j.jad.2026.121898,Clinical utility of a quick and easy-to-use international tool for assessing and identifying impaired physical fitness in people with severe mental illness - The PsychiActive project.,cardiorespiratory-fitness,cardiorespiratory-fitness__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42061603,PubMed,42061603,10.1016/j.tox.2026.154479,Long-chain chlorinated paraffins (LCCPs) exposure induces testicular aging damage by triggering mitochondrial dysfunction.,autophagy-mitophagy,autophagy-mitophagy__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42061677,PubMed,42061677,10.1016/j.jval.2026.03.2249,Assessment of Carbon Emission Impact of Semaglutide in Patients With Type 2 Diabetes in the United Kingdom Using an Innovative Modeling Approach.,glp1-weight-cardiometabolic,glp1-weight-cardiometabolic__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42061699,PubMed,42061699,10.1016/j.chest.2026.04.021,Risk Stratification in Patients With Chronic Thromboembolic Pulmonary Hypertension Following Pulmonary Endarterectomy: The Role of Brain Natriuretic Peptide and High-Sensitivity Troponin I.,cardiorespiratory-fitness,cardiorespiratory-fitness__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42065356,PubMed,42065356,10.1097/NNR.0000000000000915,Genome-Wide Association of Cardiovascular Disease and Lifestyle in Korean Adults With Metabolic Syndrome.,sleep-aging,sleep-aging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42068690,PubMed,42068690,10.1016/j.hrtlng.2026.102826,"Effect of care bundle in preventing delirium after bypass surgery: a single-blind, non-randomised clinical trial.",sleep-aging,sleep-aging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42070947,PubMed,42070947,10.1016/j.numecd.2026.104755,Bempedoic acid and increased serum uric acid levels: a matter of concern?,ldl-apob-cardiovascular-risk,ldl-apob-cardiovascular-risk__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42081973,PubMed,42081973,10.1016/j.jtcvs.2026.04.005,Multicenter comparison of hybrid and Norwood procedures in patients with Fontan circulation.,physical-activity-healthspan,physical-activity-healthspan__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42084827,PubMed,42084827,10.1007/s40292-026-00801-9,Characteristics and Determinants of Pulse Wave Velocity in Super Normal Vascular Aging (SUPERNOVA) Patients.,ldl-apob-cardiovascular-risk,ldl-apob-cardiovascular-risk__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42098400,PubMed,42098400,10.1038/s41401-026-01793-x,CYFIP2 deficiency ameliorates renal interstitial fibrosis through attenuating tubular senescence in hypertensive nephropathy.,klotho-il11-aging,klotho-il11-aging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42101129,PubMed,42101129,10.1111/acel.70531,"Correction to ""Monoamine Oxidase-A Is a Novel Driver of Stress-Induced Premature Senescence Through Inhibition of Parkin-Mediated Mitophagy"".",autophagy-mitophagy,autophagy-mitophagy__high_weight_journal__recent_update_2026_06,active_candidate_needs_review,retired_from_active_candidate_pool,non_result_publication_title,,2026-09-13,Git history and prior public-data snapshots
pubmed-42101655,PubMed,42101655,10.1007/s00535-026-02425-1,"Covert hepatic encephalopathy as a multi-organ syndrome: the gut-liver-muscle-brain axis, diagnosis, treatment, and multidisciplinary care.",microbiome-inflammaging,microbiome-inflammaging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42102579,PubMed,42102579,10.1016/j.neurobiolaging.2026.04.008,Trehalase-trehalose axis in the human brain: A potential modulator of neuroprotection and neurodegeneration.,autophagy-mitophagy,autophagy-mitophagy__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42105050,PubMed,42105050,10.1007/s40279-026-02443-2,Greatest of All Time: Development of a Ranking System to Determine the Most Successful Olympic and World Championship Runners Since 1896.,physical-activity-healthspan,physical-activity-healthspan__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42106260,PubMed,42106260,10.1053/j.jvca.2026.04.023,Postoperative Respiratory Support After Cardiac Surgery: The BREASE ARC International Survey.,sleep-aging,sleep-aging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42114256,PubMed,42114256,10.1016/j.genhosppsych.2026.05.002,"Corrigendum to ""Benzodiazepine use for perioperative insomnia and increased risk of post-traumatic stress disorder symptoms after cardiac surgery: A large retrospective cohort study"" [General Hospital Psychiatry 100 (2026) 148-155].",sleep-aging,sleep-aging__high_design__recent_update_2026_06,active_candidate_needs_review,retired_from_active_candidate_pool,non_result_publication_title,,2026-09-13,Git history and prior public-data snapshots
pubmed-42115288,PubMed,42115288,10.1038/s41598-026-51459-1,"Timing of food intake, chrononutritional behavior patterns, and risk of metabolic syndrome in the French NutriNet-Santé cohort.",time-restricted-eating,time-restricted-eating__high_design__recent_update_2026_06,active_candidate_needs_review,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42120733,PubMed,42120733,10.1038/s43587-026-01117-y,Brain endothelial cell-derived extracellular vesicles (c-BEEVs) as a promising biomarker for brain vascular pathology and cognitive decline.,blood-pressure-aging,blood-pressure-aging__high_weight_journal__recent_update_2026_06,active_candidate_needs_review,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42124061,PubMed,42124061,10.3390/nu18091460,"The Effect of Online Fitness Combining Dietary Intervention on Body Composition, Body Shame and Self-Esteem in Young Adults: A Randomized Controlled Trial.",time-restricted-eating,time-restricted-eating__high_design__recent_update_2026_06,active_candidate_needs_review,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42128467,PubMed,42128467,10.1016/j.neurobiolaging.2026.05.002,Sleep quality is associated with default mode and salience network connectivity differently across age and sex.,sleep-aging,sleep-aging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42130236,PubMed,42130236,10.1097/MNH.0000000000001191,Novel therapeutic approaches for phosphate regulation.,microbiome-inflammaging,microbiome-inflammaging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42132961,PubMed,42132961,10.1093/eurjcn/zvag098,Ability of the FRAIL scale questionnaire to screen physical frailty and its prognostic value in older patients with cardiovascular disease and cognitive decline.,resistance-training-muscle,resistance-training-muscle__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42139896,PubMed,42139896,10.1016/j.psj.2026.107062,An engineered Escherichia coli-ClyA-NetB outer membrane vesicle delivery system modulates jejunal microbiota in broiler chickens with necrotic enteritis.,microbiome-inflammaging,microbiome-inflammaging__curated_recent_update_2026_08,selected_finding_draft,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42140342,PubMed,42140342,10.1053/j.ajkd.2026.03.037,Weight Loss-Independent Mechanisms of Kidney Protection With Glucagon-Like Peptide 1 Receptor Agonists and Implications for Clinical Practice.,glp1-weight-cardiometabolic,glp1-weight-cardiometabolic__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42143630,PubMed,42143630,10.1001/jamainternmed.2026.0207,Life Expectancy in Chronic Obstructive Pulmonary Disease.,blood-pressure-aging,blood-pressure-aging__high_weight_journal__recent_update_2026_06,active_candidate_needs_review,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42154633,PubMed,42154633,10.1080/07420528.2026.2674039,Effect of chronotype on nutritional status and eating behaviors among university students of Pakistan.,time-restricted-eating,time-restricted-eating__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42155673,PubMed,42155673,10.1016/j.ijcard.2026.134560,Cost-effectiveness and budget-impact analysis of tirzepatide in heart failure with preserved ejection fraction and obesity in the German health-care system.,glp1-weight-cardiometabolic,glp1-weight-cardiometabolic__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42158974,PubMed,42158974,10.1097/MCP.0000000000001285,Functional testing for interstitial lung disease in 2026.,physical-activity-healthspan,physical-activity-healthspan__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42160229,PubMed,42160229,10.1159/000552614,"Graded Severity of Aortic Valve Sclerosis as an Independent Clinical Marker of Systemic Disease, Diastolic Dysfunction, and Mortality Risk: A Large Echocardiographic Cohort Study.",blood-pressure-aging,blood-pressure-aging__high_design__recent_update_2026_06,selected_finding_draft,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42162863,PubMed,42162863,10.1016/j.jjcc.2026.05.002,Cardiomyocyte-specific Fbxl5 deficiency promotes iron overload-driven hypercontractility and late-onset pathological hypertrophy in mice.,physical-activity-healthspan,physical-activity-healthspan__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42165557,PubMed,42165557,10.1080/23744235.2026.2672635,"A comparative analysis of pediatric Klebsiella oxytoca and Klebsiella pneumoniae bacteremia: clinical characteristics, antimicrobial susceptibility, and outcomes.",microbiome-inflammaging,microbiome-inflammaging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42168641,PubMed,42168641,10.1038/s41574-026-01258-5,Causes and consequences of discontinuation of GLP1RAs or tirzepatide.,glp1-weight-cardiometabolic,glp1-weight-cardiometabolic__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42171094,PubMed,42171094,10.1111/phn.70134,Analyzing Frailty Trajectories and Predictive Factors in Older Chinese Adults: A Group-Based Trajectory Modeling.,physical-activity-healthspan,physical-activity-healthspan__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42171681,PubMed,42171681,10.1007/s40618-026-02891-7,GLP-1 receptor agonists in metabolic dysfunction-associated steatotic liver disease: mechanistic networks and translational implications: a review.,glp1-weight-cardiometabolic,glp1-weight-cardiometabolic__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42171936,PubMed,42171936,10.1007/s11357-026-02326-4,Workaholism as a neglected risk factor for unhealthy aging: implications for the Semmelweis-EUniWell Workplace Health Promotion Program.,blood-pressure-aging,blood-pressure-aging__high_weight_journal__recent_update_2026_06,active_candidate_needs_review,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42172727,PubMed,42172727,10.1016/j.ijmedinf.2026.106489,Development and validation of an interpretable machine learning model for early risk prediction of acute myocardial infarction.,ldl-apob-cardiovascular-risk,ldl-apob-cardiovascular-risk__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42173549,PubMed,42173549,10.1097/PSY.0000000000001500,Perceived Social Cohesion Moderates the Association Between Neighborhood Socioeconomic Deprivation and Epigenetic Aging.,epigenetic-clocks,epigenetic-clocks__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42173738,PubMed,42173738,10.1016/j.hlc.2026.02.023,Does a Digital Prehabilitation Solution Informed by Evidence-Based Interventions Reduce the Healthcare Burden and Improve Outcomes for Patients Awaiting Cardiac Surgery?-A Systematic Review.,physical-activity-healthspan,physical-activity-healthspan__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42176392,PubMed,42176392,10.1016/j.sleep.2026.109019,Protocol for Nuestro Sueño: A randomized trial of a couples-based intervention to improve PAP adherence and sleep health among Hispanic patients beginning positive airway pressure (PAP) and their partners.,sleep-aging,sleep-aging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42176727,PubMed,42176727,10.1016/j.envpol.2026.128407,"Artificial UVC-aging process aggravates the toxicity of polystyrene microplastics to zebrafish, especially females.",microbiome-inflammaging,microbiome-inflammaging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42183183,PubMed,42183183,10.1016/j.athplu.2026.100569,Expert consensus on Lipoprotein(a) in the Gulf countries: Navigating cardiovascular risk and therapeutic advances.,ldl-apob-cardiovascular-risk,ldl-apob-cardiovascular-risk__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42184952,PubMed,42184952,10.1016/j.jjcc.2026.05.010,Cheyne-Stokes respiration screening using cyclic variation in heart rate detected by Holter electrocardiogram.,sleep-aging,sleep-aging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42199076,PubMed,42199076,10.1097/MCP.0000000000001287,Association between upper airway obstruction and pulmonary hypertension in children with Down syndrome.,sleep-aging,sleep-aging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42201287,PubMed,42201287,10.1016/j.jacc.2026.04.015,The Prognostic Value of Serum Interleukin-6 Concentrations for 9 Cardiovascular and Mortality Outcomes: The Cross Cohort Collaboration (CCC).,blood-pressure-aging,blood-pressure-aging__high_weight_journal__recent_update_2026_06,active_candidate_needs_review,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42202908,PubMed,42202908,10.1016/j.jaip.2026.05.022,Risk Factors for Secondary Immunodeficiency in the Aged.,microbiome-inflammaging,microbiome-inflammaging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42208490,PubMed,42208490,10.1016/j.sleep.2026.109023,Sodium-relevant comorbidity risk factors are highly prevalent in individuals with narcolepsy or idiopathic hypersomnia.,sleep-aging,sleep-aging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42208534,PubMed,42208534,10.1016/j.cmet.2026.05.002,Pro-aging effects of chronic glucocorticoid signaling.,autophagy-mitophagy,autophagy-mitophagy__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42208846,PubMed,42208846,10.1016/j.exer.2026.111090,Mitochondrial transplantation protects the retinal pigment epithelial cells from the oxidative stress induced by NaIO(3).,autophagy-mitophagy,autophagy-mitophagy__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42208907,PubMed,42208907,10.1016/j.jaci.2026.05.015,Skin aging: Mechanistic insights and targeted therapeutic strategies.,microbiome-inflammaging,microbiome-inflammaging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42210512,PubMed,42210512,10.1002/ps.70934,Silencing LsAtg8 reduces female fecundity and elevates Wolbachia density in embryos of the rice planthopper Laodelphax striatellus.,autophagy-mitophagy,autophagy-mitophagy__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42214766,PubMed,42214766,10.1016/j.bcp.2026.118110,Analyses of orphan GPCRs' function in the pathogenesis of sepsis and their small-molecule therapeutics.,physical-activity-healthspan,physical-activity-healthspan__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42217724,PubMed,42217724,10.1016/j.exer.2026.111094,"Murine models of neovascular AMD revisited: Mechanistic pathways, immune-metabolic crosstalk, and the impact of aging and sex.",epigenetic-clocks,epigenetic-clocks__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42218728,PubMed,42218728,10.1111/acel.70565,Liver Aging Index: A Noninvasive Score for Liver Biological Aging and Liver-Related Outcomes in Multicohorts.,blood-pressure-aging,blood-pressure-aging__high_weight_journal__recent_update_2026_06,active_candidate_needs_review,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42219104,PubMed,42219104,10.1016/j.exer.2026.111095,From systemic disease to the eye: Why senescence deserves attention in ocular infections.,senolytics,senolytics__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42224998,PubMed,42224998,10.1016/j.intimp.2026.116939,IL-4/IL-13 signaling suppresses ABT-263-induced apoptosis in senescent human fibroblasts.,senolytics,senolytics__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42225197,PubMed,42225197,10.1016/j.critrevonc.2026.105413,Bile acids in the tumor immune microenvironment of hepatocellular carcinoma: Mechanisms of immunotherapy resistance and therapeutic opportunities.,microbiome-inflammaging,microbiome-inflammaging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42230256,PubMed,42230256,10.1016/j.trecan.2026.05.003,The impact of aging on antitumor immunity and cancer immunotherapy.,microbiome-inflammaging,microbiome-inflammaging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42233337,PubMed,42233337,10.1177/21532176261454487,Cost-Effectiveness of Access to Obesity Care and Treatments for Adolescents.,glp1-weight-cardiometabolic,glp1-weight-cardiometabolic__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42233552,PubMed,42233552,10.1016/j.jacc.2026.02.5125,Kidney and Survival Benefits of Semaglutide in Diabetes With Chronic Kidney Disease: FLOW Trial Cardiovascular Subgroup Analyses.,blood-pressure-aging,blood-pressure-aging__high_weight_journal__recent_update_2026_06,active_candidate_needs_review,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42234437,PubMed,42234437,10.1001/jamacardio.2026.1365,Finerenone Across Cardiovascular-Kidney-Metabolic Syndrome Stages: Post Hoc Analysis of the FIDELITY Randomized Clinical Trials.,blood-pressure-aging,blood-pressure-aging__high_weight_journal__recent_update_2026_07,active_candidate_needs_review,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42237914,PubMed,42237914,10.1161/CIRCULATIONAHA.125.078816,Incremental Prognostic Value of Subendocardial Myocardial Flow Reserve in Patients With Normal Perfusion.,blood-pressure-aging,blood-pressure-aging__high_weight_journal__recent_update_2026_07,active_candidate_needs_review,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42241752,PubMed,42241752,10.1016/j.psj.2026.107171,"Immediate and long-term effects of post-hatch feed deprivation on performance, intestinal morphology and nutrient metabolism in on-farm hatched broilers.",epigenetic-clocks,epigenetic-clocks__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42241765,PubMed,42241765,10.1016/j.psj.2026.107182,"Influence of age on eggshell quality in ducks: An analysis based on calcium metabolism, gut microbiota, and uterine transcriptome.",microbiome-inflammaging,microbiome-inflammaging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42241920,PubMed,42241920,10.1016/j.infbeh.2026.102199,"Characterizing infant leg movements using 72-h wearable sensor data: Descriptive analysis from a large, heterogenous sample of infants 0-2 months of age from the HEALthy Brain and Child Development Study.",physical-activity-healthspan,physical-activity-healthspan__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42242503,PubMed,42242503,10.1016/j.bcp.2026.118131,GLP-1R activation alleviated sepsis-induced cardiac dysfunction by modulating macrophage polarization via the STING/ P65 pathway.,glp1-weight-cardiometabolic,glp1-weight-cardiometabolic__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42244165,PubMed,42244165,10.1002/oby.70253,"Micro Doses, Macro Potential? Considerations for Microdosing Tirzepatide in Multi-Dose Pens.",glp1-weight-cardiometabolic,glp1-weight-cardiometabolic__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42246978,PubMed,42246978,10.1093/eurheartj/ehag400,Predicting lifetime cardiovascular risk and benefits of preventive treatment in patients with established atherosclerotic cardiovascular disease: the SMART-REACH2 model.,blood-pressure-aging,blood-pressure-aging__high_weight_journal__recent_update_2026_06,active_candidate_needs_review,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42250338,PubMed,42250338,10.1016/j.smim.2026.102038,Chronic stress at the crossroads: Decoding the HPA-SAM-immune-gut axis in inflammatory bowel disease pathogenesis and therapeutics.,microbiome-inflammaging,microbiome-inflammaging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42250782,PubMed,42250782,10.1016/j.freeradbiomed.2026.06.012,"Ferro-aging: A novel paradigm linking iron overload, lipid peroxidation and cellular senescence.",microbiome-inflammaging,microbiome-inflammaging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42251822,PubMed,42251822,10.1016/j.socscimed.2026.119432,Associations of current and birthplace region with immunity in later life in the health and retirement study.,microbiome-inflammaging,microbiome-inflammaging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42252362,PubMed,42252362,10.1007/s00414-026-03866-2,Chronological age estimation using CpG methylation signatures in Pakistani population.,epigenetic-clocks,epigenetic-clocks__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42258347,PubMed,42258347,10.1001/jama.2026.8806,Survivors of Cyanotic Congenital Heart Disease: A Review.,blood-pressure-aging,blood-pressure-aging__high_weight_journal__recent_update_2026_07,active_candidate_needs_review,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42259718,PubMed,42259718,10.1016/j.hlc.2026.02.008,"Implementation of Evidence-Based, Person-Centered Alternative Delivery Models for Cardiac Rehabilitation in a Rural and Remote Population: The Country Heart Attack Prevention (CHAP) Project.",physical-activity-healthspan,physical-activity-healthspan__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42259958,PubMed,42259958,10.1007/s00414-026-03867-1,A dual-marker approach for forensic age prediction: integrating the salivary microbiome and antibiotic resistome.,microbiome-inflammaging,microbiome-inflammaging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42261654,PubMed,42261654,10.1093/jbcr/irag085,Age as a Determinant: Investigating the Efficacy of Laser Treatment Outcomes for Burn Hypertrophic Scar Across Age Cohorts.,microbiome-inflammaging,microbiome-inflammaging__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42264081,PubMed,42264081,10.1016/j.amjms.2026.06.009,Association between metabolic heterogeneity of obesity and biological aging among adults: a population-based study.,epigenetic-clocks,epigenetic-clocks__recent_update_2026_09_mid,intake_pending_curation,retired_from_active_candidate_pool,topic_capacity_limit,,2026-09-13,Git history and prior public-data snapshots
pubmed-42264573,PubMed,42264573,10.1016/j.chest.2026.04.024,"Corrigendum to: Peker Y, Celik T, Zinchuk A, et al. Association of Hypoxic Burden With Cardiovascular Events: A Risk Stratification Analysis of the Randomized Intervention With CPAP in Coronary Artery Disease and Sleep Apnea Cohort. CHEST. 2025;168(6):1481-1493.",sleep-aging,sleep-aging__high_design__recent_update_2026_06,active_candidate_needs_review,retired_from_active_candidate_pool,non_result_publication_title,,2026-09-13,Git history and prior public-data snapshots
